Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 07/02  22:00:00,12.95,1.375,1.375,,,0.0,,,,21.767563974500256,,,,,,,,,,,,,,,,,,,,,,,,21.910983610955775,-86.59388102467187,-85.76569342978169 
 07/02  23:00:00,12.8,2.875,2.875,,,0.0,,,,21.56336545251827,,,,,,,,,,,,,,,,,,,,,,,,21.688249836961944,-67.81096841872657,-71.3387204880743 
 07/02  24:00:00,12.8,5.25,5.25,0.0,3.,0.0,,,,21.390363478415708,22.18879183518625,19.137597883165324,1.0204916235866743,11.521483620894571,22.39206326119289,22.737067501883775,1.0754682622616822,11.462863336485503,22.09265952557134,17.506152107219673,0.8378222856208272,14.717803159895395,22.256186204225585,20.248853853775298,0.9449376118192476,14.651212520901568,22.472496742372957,22.479764048089205,0.943180622302262,22.41921239922854,23.66096884394157,0.7807474127947258,16.836783417474205,21.50970038725893,-62.13141670447621,-61.993097217587824 
 07/03  01:00:00,12.8,7.875,7.875,,,0.0,,,,21.23548030691097,,,,,,,,,,,,,,,,,,,,,,,,21.344821834127405,-54.376219940784345,-55.61988143444316 
 07/03  02:00:00,12.925,9.0,9.0,,,0.0,,,,21.08477336244828,,,,,,,,,,,,,,,,,,,,,,,,21.193292222282068,-54.92170260157703,-54.45535695986962 
 07/03  03:00:00,13.062500000000002,9.625,9.625,,,0.0,,,,20.93903376976087,,,,,,,,,,,,,,,,,,,,,,,,21.042280269260193,-51.68968631829712,-52.411276235501376 
 07/03  04:00:00,13.225000000000001,10.0,10.0,,,0.0,,,,20.799195543416005,,,,,,,,,,,,,,,,,,,,,,,,20.900007806243757,-50.46248699385352,-50.39888791328745 
 07/03  05:00:00,13.3,10.0,10.0,,,0.0,,,,20.659761969675557,,,,,,,,,,,,,,,,,,,,,,,,20.757532373515033,-49.4188749282315,-50.421313544849426 
 07/03  06:00:00,13.3,10.0,10.0,,,0.0,,,,20.585222544878075,,,,,,,,,,,,,,,,,,,,,,,,20.64964933866493,-22.025016544281854,-27.231295752187606 
 07/03  07:00:00,13.3,10.0,10.0,,,0.0,,,,20.6278857030006,,,,,,,,,,,,,,,,,,,,,,,,20.642820523156953,12.675752570226656,10.0784950572769 
 07/03  08:00:00,13.675,9.375,9.375,,,0.0,,,,20.74562021245452,,,,,,,,,,,,,,,,,,,,,,,,20.70462188046431,29.9376135921263,28.41496089680219 
 07/03  09:00:00,14.2125,9.0,9.0,,,0.0,,,,20.953347999952342,,,,,,,,,,,,,,,,,,,,,,,,20.817139254267385,64.5479430283973,54.951520322466905 
 07/03  10:00:00,14.775,8.375,8.375,,,0.0,,,,21.413236099293528,,,,,,,,,,,,,,,,,,,,,,,,21.153421309284543,168.99347323015326,159.63739293542824 
 07/03  11:00:00,15.375000000000002,8.0,8.0,,,0.0,,,,21.719088388461714,,,,,,,,,,,,,,,,,,,,,,,,21.589508748523002,106.96472965143303,125.79998945660809 
 07/03  12:00:00,15.912500000000001,8.0,8.0,,,0.0,,,,21.647225817712226,,,,,,,,,,,,,,,,,,,,,,,,21.70251813846727,-16.780351171539145,-5.568592840824968 
 07/03  13:00:00,16.474999999999998,8.0,8.0,,,0.0,,,,21.514843847725164,,,,,,,,,,,,,,,,,,,,,,,,21.58504815240125,-30.7582084378988,-41.317832874380414 
 07/03  14:00:00,16.575,8.0,8.0,,,0.0,,,,21.816804284406835,,,,,,,,,,,,,,,,,,,,,,,,21.68987373321963,81.44474242112554,78.23425414590446 
 07/03  15:00:00,16.375,8.625,8.625,,,0.0,,,,21.78995615672585,,,,,,,,,,,,,,,,,,,,,,,,21.80955269390799,1.8117146884611124,10.128251511527893 
 07/03  16:00:00,16.175000000000004,9.0,9.0,,,0.0,,,,21.6981032236253,,,,,,,,,,,,,,,,,,,,,,,,21.775932150977834,-25.186408093917503,-21.549627868594154 
 07/03  17:00:00,15.6625,9.0,9.0,,,0.0,,,,21.511675443684844,,,,,,,,,,,,,,,,,,,,,,,,21.64452322810164,-66.81854737302042,-62.525872644685286 
 07/03  18:00:00,14.9,9.0,9.0,,,0.0,,,,21.274637868461642,,,,,,,,,,,,,,,,,,,,,,,,21.417088532781072,-95.18094789300409,-91.57774934476066 
 07/03  19:00:00,14.1625,9.0,9.0,,,0.0,,,,20.9690622744344,,,,,,,,,,,,,,,,,,,,,,,,21.119649255708026,-109.25997648557001,-110.49933355746084 
 07/03  20:00:00,13.65,9.0,9.0,,,0.0,,,,20.693586705108494,,,,,,,,,,,,,,,,,,,,,,,,20.833383692247267,-95.82506614245217,-97.6818382204321 
 07/03  21:00:00,13.3125,9.0,9.0,,,0.0,,,,20.492692903377502,,,,,,,,,,,,,,,,,,,,,,,,20.60678598892665,-66.95461627391772,-69.4991529705021 
 07/03  22:00:00,12.95,9.0,9.0,,,0.0,,,,20.31151667273034,,,,,,,,,,,,,,,,,,,,,,,,20.42582980104193,-65.07326192213432,-64.69371271109648 
 07/03  23:00:00,12.675,8.375,8.375,,,0.0,,,,20.123444384179095,,,,,,,,,,,,,,,,,,,,,,,,20.24129560500249,-67.52160404182143,-67.15951520538873 
 07/03  24:00:00,12.475,7.375,7.375,0.0,4.,0.0,,,,19.926760874599346,20.823531424622377,17.35637939457632,0.9345013775958947,12.930930438768192,20.86779372669765,18.1103228244798,0.9156459228107022,11.82371576311351,20.754317205158817,16.252579066966877,0.8673532137959549,15.426663009033021,20.827637335810426,17.423818583197157,0.8838053493588277,15.371719580981903,21.26964930004736,21.285746040685414,0.9052979175616159,21.019427639869,19.458467250562414,0.7269183580598813,17.61285433583331,20.048876267544877,-70.59742276094468,-70.20035581874254 
 07/04  01:00:00,12.274999999999999,6.375,6.375,,,0.0,,,,19.717783156721765,,,,,,,,,,,,,,,,,,,,,,,,19.846091705509682,-75.33021434736155,-74.6178229941378 
 07/04  02:00:00,12.325,6.0,6.0,,,0.0,,,,19.539448857874785,,,,,,,,,,,,,,,,,,,,,,,,19.651958825918737,-59.96442757974192,-63.14334968714643 
 07/04  03:00:00,12.525,6.0,6.0,,,0.0,,,,19.396531880623396,,,,,,,,,,,,,,,,,,,,,,,,19.50033945917218,-51.289798163986525,-51.672379447195254 
 07/04  04:00:00,12.725000000000001,6.0,6.0,,,0.0,,,,19.26344050382933,,,,,,,,,,,,,,,,,,,,,,,,19.362373291320086,-48.129636903093456,-48.48076113209265 
 07/04  05:00:00,13.05,6.0,5.375,,,0.0,,,,19.14765928014271,,,,,,,,,,,,,,,,,,,,,,,,19.234995961577663,-40.07554598740592,-42.613567638415375 
 07/04  06:00:00,13.3875,5.375,4.375,,,0.0,,,,19.215205713334516,,,,,,,,,,,,,,,,,,,,,,,,19.203356300709284,30.179268914987837,17.313994020841864 
 07/04  07:00:00,13.749999999999998,5.0,3.375,,,0.0,,,,19.551971180211037,,,,,,,,,,,,,,,,,,,,,,,,19.40569149950768,96.03661232781572,95.41361782671154 
 07/04  08:00:00,14.712499999999999,5.0,3.625,,,0.0,,,,19.836972067586892,,,,,,,,,,,,,,,,,,,,,,,,19.65957420796526,105.81362673722965,96.25007805975994 
 07/04  09:00:00,16.0125,5.0,4.0,,,0.0,,,,20.328535566853432,,,,,,,,,,,,,,,,,,,,,,,,20.091743007637028,197.38137313717766,189.73955415560613 
 07/04  10:00:00,17.3125,5.0,4.625,,,0.0,,,,20.862695521231245,,,,,,,,,,,,,,,,,,,,,,,,20.669464342560516,195.0574275694554,202.65633136813017 
 07/04  11:00:00,18.2375,3.75,3.75,,,0.0,,,,21.172114316906054,,,,,,,,,,,,,,,,,,,,,,,,21.081658464480906,102.7165867196666,112.20710042953087 
 07/04  12:00:00,19.0,2.375,2.375,,,0.0,,,,21.37037146133352,,,,,,,,,,,,,,,,,,,,,,,,21.30730920325711,64.17136974218631,67.54349417536882 
 07/04  13:00:00,19.7375,0.75,0.75,,,0.0,,,,21.55676613505278,,,,,,,,,,,,,,,,,,,,,,,,21.475645477435805,69.4833252672221,64.84799118301375 
 07/04  14:00:00,19.75,0.0,0.0,,,0.0,,,,21.74774373525868,,,,,,,,,,,,,,,,,,,,,,,,21.684816846432746,67.01970962128766,71.29149663280165 
 07/04  15:00:00,19.4125,0.0,0.0,,,0.0,,,,21.84300667021031,,,,,,,,,,,,,,,,,,,,,,,,21.83261002451622,36.915734804045385,41.149617165198435 
 07/04  16:00:00,19.05,0.0,0.0,,,0.0,,,,21.811715616467694,,,,,,,,,,,,,,,,,,,,,,,,21.881762932364875,-3.1225765155354366,2.310436949692097 
 07/04  17:00:00,18.212500000000002,0.0,0.0,,,0.0,,,,21.678035712181263,,,,,,,,,,,,,,,,,,,,,,,,21.821754791365166,-39.245749663976234,-34.759165003520295 
 07/04  18:00:00,17.1125,0.625,0.625,,,0.0,,,,21.45307271598979,,,,,,,,,,,,,,,,,,,,,,,,21.641667731859165,-93.26620289706455,-85.16154646661693 
 07/04  19:00:00,16.0125,1.0,1.0,,,0.0,,,,21.096811485095863,,,,,,,,,,,,,,,,,,,,,,,,21.29751678721291,-143.20209775520937,-140.62394841372094 
 07/04  20:00:00,15.6,1.0,1.0,,,0.0,,,,20.770317039351028,,,,,,,,,,,,,,,,,,,,,,,,20.9203661622301,-111.78823481394427,-120.45828954548185 
 07/04  21:00:00,15.6,0.375,0.375,,,0.0,,,,20.59539113879107,,,,,,,,,,,,,,,,,,,,,,,,20.695191040855914,-57.737255704875956,-60.82221384609174 
 07/04  22:00:00,15.6,0.0,0.0,,,0.0,,,,20.457003117706464,,,,,,,,,,,,,,,,,,,,,,,,20.54949589676422,-49.05994492302842,-49.57625749337821 
 07/04  23:00:00,15.037499999999998,0.0,0.0,,,0.0,,,,20.2907166062498,,,,,,,,,,,,,,,,,,,,,,,,20.39907810285037,-61.98103951592694,-59.41427706325811 
 07/04  24:00:00,14.075,0.0,0.0,0.0,5.,0.0,,,,20.087526682107427,20.48008358466882,19.64328759001995,0.9779830849912291,12.253810102770359,20.575435744047713,21.28402149789265,1.0032193289631512,11.39762455640205,20.376489479728296,17.87606630654214,0.8412632741960203,14.78406536710805,20.53056698819618,20.44518858632401,0.9462885032117399,14.693799226624199,20.516579182052613,20.515680508728085,0.879927237683695,20.600092900436525,23.059705380485667,0.7431698211205614,16.878595818342358,20.208572963790356,-73.27645450521939,-72.24906059460605 
 07/05  01:00:00,13.1375,0.0,0.0,,,0.0,,,,19.86862259944452,,,,,,,,,,,,,,,,,,,,,,,,19.996304122052607,-78.00690884463435,-77.65595236365957 
 07/05  02:00:00,12.55,0.625,0.625,,,0.0,,,,19.666375565719726,,,,,,,,,,,,,,,,,,,,,,,,19.787030314998006,-69.8406944407747,-71.5191764586709 
 07/05  03:00:00,12.2125,1.625,1.625,,,0.0,,,,19.48027630100751,,,,,,,,,,,,,,,,,,,,,,,,19.599059971885097,-66.46746899077299,-66.46726557105198 
 07/05  04:00:00,11.849999999999998,2.625,2.625,,,0.0,,,,19.290317940572415,,,,,,,,,,,,,,,,,,,,,,,,19.411751161075667,-68.50534412455973,-68.12893903066131 
 07/05  05:00:00,12.0125,2.375,2.375,,,0.0,,,,19.137246491531343,,,,,,,,,,,,,,,,,,,,,,,,19.23824404972256,-50.344189511381764,-54.75713142041133 
 07/05  06:00:00,12.575,1.375,1.375,,,0.0,,,,19.37381629147545,,,,,,,,,,,,,,,,,,,,,,,,19.282970971723373,89.44243230028563,69.73726320155029 
 07/05  07:00:00,13.1125,0.375,0.375,,,0.0,,,,19.759656839740305,,,,,,,,,,,,,,,,,,,,,,,,19.613591929104246,131.2123360959793,132.49399534648836 
 07/05  08:00:00,13.9875,0.625,0.625,,,0.0,,,,20.03149394784803,,,,,,,,,,,,,,,,,,,,,,,,19.946872169911224,115.23759887133913,113.52785872050525 
 07/05  09:00:00,15.15,1.0,1.0,,,0.0,,,,20.385080536721688,,,,,,,,,,,,,,,,,,,,,,,,20.294960648294676,129.55592707488293,130.03731134219075 
 07/05  10:00:00,16.287499999999998,1.625,1.625,,,0.0,,,,20.705090814108736,,,,,,,,,,,,,,,,,,,,,,,,20.62525794640834,104.12886483553706,107.77061701792529 
 07/05  11:00:00,16.824999999999996,1.375,1.375,,,0.0,,,,20.920609928368243,,,,,,,,,,,,,,,,,,,,,,,,20.867126759309095,68.48166386989436,72.94983795612241 
 07/05  12:00:00,16.9625,1.0,1.0,,,0.0,,,,21.054062639470512,,,,,,,,,,,,,,,,,,,,,,,,21.020082644140665,40.15788484069054,44.1218390969636 
 07/05  13:00:00,17.125,0.375,0.375,,,0.0,,,,21.155100380108962,,,,,,,,,,,,,,,,,,,,,,,,21.11035104316042,37.74351440780656,33.71948789441645 
 07/05  14:00:00,17.075,0.0,0.0,,,0.0,,,,21.316646565857873,,,,,,,,,,,,,,,,,,,,,,,,21.25451724288232,56.686179709511705,57.20806684531319 
 07/05  15:00:00,16.9375,0.625,0.625,,,0.0,,,,21.4078776632281,,,,,,,,,,,,,,,,,,,,,,,,21.393740002558175,37.740326302762625,41.606042433064374 
 07/05  16:00:00,16.775,1.0,1.0,,,0.0,,,,21.380199456157886,,,,,,,,,,,,,,,,,,,,,,,,21.444376107452566,0.8129115486669956,4.323211976512786 
 07/05  17:00:00,16.45,1.0,1.0,,,0.0,,,,21.352612702280567,,,,,,,,,,,,,,,,,,,,,,,,21.441295761665028,-1.680928311935923,-1.283598183326331 
 07/05  18:00:00,16.1125,0.375,0.375,,,0.0,,,,21.23843366381346,,,,,,,,,,,,,,,,,,,,,,,,21.382929124754938,-47.35533275324161,-39.60273390680969 
 07/05  19:00:00,15.750000000000002,0.0,0.0,,,0.0,,,,20.999647729372402,,,,,,,,,,,,,,,,,,,,,,,,21.171647287813116,-106.28188550089757,-97.83276682418078 
 07/05  20:00:00,15.475,0.0,0.0,,,0.0,,,,20.560713608413177,,,,,,,,,,,,,,,,,,,,,,,,20.763892746752532,-161.55022236257855,-164.43110376210828 
 07/05  21:00:00,15.274999999999999,0.0,0.0,,,0.0,,,,20.3292059693521,,,,,,,,,,,,,,,,,,,,,,,,20.442788908271133,-71.68853124701309,-79.096983554158 
 07/05  22:00:00,15.075,0.0,0.0,,,0.0,,,,20.1636166744444,,,,,,,,,,,,,,,,,,,,,,,,20.26847083269868,-59.037856544861555,-59.07681942228667 
 07/05  23:00:00,14.624999999999998,0.0,0.0,,,0.0,,,,19.98736116810814,,,,,,,,,,,,,,,,,,,,,,,,20.098888646102203,-63.78627346372797,-62.816268080324065 
 07/05  24:00:00,14.0875,0.0,0.0,0.0,6.,0.0,,,,19.802679886907868,20.256949357716703,18.062351709536273,0.9567828605952714,12.034791856188404,20.4581798775478,21.519747836353385,1.00743220477818,12.014928710180934,20.179908767872007,16.80940536235715,0.7622131586183691,15.847840953869103,20.36201103917884,19.82586691754454,0.9321054013603386,15.783533506055775,20.430549917292137,20.433351853613082,0.8483530726229788,20.441234751887052,21.889625870832088,0.7237814133956008,18.061717844085965,19.916849878869556,-65.51107998059967,-65.60352262901509 
 07/06  01:00:00,13.525000000000002,0.0,0.0,,,0.0,,,,19.608928688053616,,,,,,,,,,,,,,,,,,,,,,,,19.728989986770962,-69.72728158539186,-68.97812321851539 
 07/06  02:00:00,13.175,0.0,0.0,,,0.0,,,,19.429057016194314,,,,,,,,,,,,,,,,,,,,,,,,19.541544112838878,-62.08295800703321,-63.7712290275562 
 07/06  03:00:00,13.0375,0.0,0.0,,,0.0,,,,19.267710366114123,,,,,,,,,,,,,,,,,,,,,,,,19.37626625934438,-57.55731262729402,-57.77013700093378 
 07/06  04:00:00,12.875,0.0,0.0,,,0.0,,,,19.107783757800156,,,,,,,,,,,,,,,,,,,,,,,,19.21625418481728,-57.62265535840535,-57.50215336070879 
 07/06  05:00:00,13.1125,0.0,0.0,,,0.0,,,,18.976981939818756,,,,,,,,,,,,,,,,,,,,,,,,19.068388049083584,-43.58269276956371,-47.24976878864013 
 07/06  06:00:00,13.675,0.625,0.625,,,0.0,,,,19.195644459981736,,,,,,,,,,,,,,,,,,,,,,,,19.104296769384888,81.45655312034458,62.086439619732964 
 07/06  07:00:00,14.2125,1.0,1.0,,,0.0,,,,19.690742696663076,,,,,,,,,,,,,,,,,,,,,,,,19.471653139747122,179.63558331957267,168.63785243131062 
 07/06  08:00:00,14.962500000000002,1.0,1.0,,,0.0,,,,20.13989913908063,,,,,,,,,,,,,,,,,,,,,,,,20.00685452604793,177.778313335786,186.19576695680723 
 07/06  09:00:00,15.925,0.375,0.375,,,0.0,,,,20.479764280570123,,,,,,,,,,,,,,,,,,,,,,,,20.417560474835742,122.2291812594386,126.50828611562426 
 07/06  10:00:00,16.8625,0.0,0.0,,,0.0,,,,20.781003696867266,,,,,,,,,,,,,,,,,,,,,,,,20.722947685836324,95.62534756931997,99.20869750697659 
 07/06  11:00:00,17.8875,0.0,0.0,,,0.0,,,,21.032062402423133,,,,,,,,,,,,,,,,,,,,,,,,20.96393066228182,79.80161435259765,80.61802731789658 
 07/06  12:00:00,19.05,0.0,0.0,,,0.0,,,,21.237152393476734,,,,,,,,,,,,,,,,,,,,,,,,21.168609429084007,64.8943080939912,67.1165352731987 
 07/06  13:00:00,20.1875,0.0,0.0,,,0.0,,,,21.450489772800704,,,,,,,,,,,,,,,,,,,,,,,,21.352634557272545,79.77277105022586,73.70264458101514 
 07/06  14:00:00,20.349999999999998,0.0,0.0,,,0.0,,,,21.712065179114482,,,,,,,,,,,,,,,,,,,,,,,,21.614576392510248,93.16294390051375,95.79184556267079 
 07/06  15:00:00,19.95,0.0,0.0,,,0.0,,,,21.88555485940475,,,,,,,,,,,,,,,,,,,,,,,,21.841166095321746,65.16717458654027,69.38326107126801 
 07/06  16:00:00,19.55,0.0,0.0,,,0.0,,,,21.93799358079775,,,,,,,,,,,,,,,,,,,,,,,,21.97374541944896,26.1512236671767,32.02859160416685 
 07/06  17:00:00,18.5875,1.25,1.25,,,0.0,,,,21.826789221096444,,,,,,,,,,,,,,,,,,,,,,,,21.97035704185659,-29.922000638419,-22.556585351525925 
 07/06  18:00:00,17.35,3.25,2.625,,,0.0,,,,21.596660212256612,,,,,,,,,,,,,,,,,,,,,,,,21.79992086239127,-93.23280610274745,-84.63164550091278 
 07/06  19:00:00,16.0875,5.25,4.25,,,0.0,,,,21.210319094938356,,,,,,,,,,,,,,,,,,,,,,,,21.43704485117101,-156.51554465428194,-151.4536994473814 
 07/06  20:00:00,15.475,6.625,6.25,,,0.0,,,,20.856806781055354,,,,,,,,,,,,,,,,,,,,,,,,21.017418404037677,-123.27734462633163,-134.091413773397 
 07/06  21:00:00,15.274999999999999,8.25,7.625,,,0.0,,,,20.68220298058835,,,,,,,,,,,,,,,,,,,,,,,,20.77938042961155,-56.411623113733434,-60.48183939524347 
 07/06  22:00:00,15.075,9.625,9.25,,,0.0,,,,20.562726081568012,,,,,,,,,,,,,,,,,,,,,,,,20.64561012077663,-41.73040543564612,-42.955213376325574 
 07/06  23:00:00,14.624999999999998,10.0,10.0,,,0.0,,,,20.42770086561695,,,,,,,,,,,,,,,,,,,,,,,,20.521769765238318,-50.495210700740124,-48.249010922381814 
 07/06  24:00:00,14.0875,10.0,10.0,0.0,7.,0.0,,,,20.27070704697112,20.49900506373572,19.620378836188827,0.9414727781923213,11.813746718202703,20.70562725346449,23.198051828280985,1.0313452195179413,11.786784619844896,20.40916843223162,18.083072994877813,0.7845889683571232,15.381198076316842,20.56592194022918,20.75880764361919,0.9025835112681994,15.311077402366719,20.492401178373136,20.48836239005667,0.8706495215253435,20.635914883162243,23.750279806937797,0.7348781308586337,17.51214526279123,20.37006484286968,-55.65678439949415,-55.7001742093254 
 07/07  01:00:00,13.525000000000002,10.0,10.0,,,0.0,,,,20.10314896872997,,,,,,,,,,,,,,,,,,,,,,,,20.208721281036617,-60.136373550414596,-59.35766289146083 
 07/07  02:00:00,13.05,10.0,10.0,,,0.0,,,,19.93173788105042,,,,,,,,,,,,,,,,,,,,,,,,20.038339837699873,-60.4467254070011,-60.73761091078218 
 07/07  03:00:00,12.7125,10.0,10.0,,,0.0,,,,19.764795340300086,,,,,,,,,,,,,,,,,,,,,,,,19.871037132135022,-59.127210893799855,-59.26161706353398 
 07/07  04:00:00,12.349999999999998,10.0,10.0,,,0.0,,,,19.59282651958319,,,,,,,,,,,,,,,,,,,,,,,,19.702778582205696,-61.73432089628949,-61.22694854521588 
 07/07  05:00:00,12.575,10.0,10.0,,,0.0,,,,19.464289255364527,,,,,,,,,,,,,,,,,,,,,,,,19.550588468740457,-41.24584272855155,-45.83479741891915 
 07/07  06:00:00,13.1125,9.375,9.375,,,0.0,,,,19.41400257570861,,,,,,,,,,,,,,,,,,,,,,,,19.471280475021814,-16.62429537350598,-19.349492332429506 
 07/07  07:00:00,13.675,9.0,9.0,,,0.0,,,,19.48336833482368,,,,,,,,,,,,,,,,,,,,,,,,19.47622401054715,24.121113204905097,18.067706438281306 
 07/07  08:00:00,14.150000000000002,9.0,9.0,,,0.0,,,,19.708841736097753,,,,,,,,,,,,,,,,,,,,,,,,19.591459249257824,59.440725659245246,54.427564086398235 
 07/07  09:00:00,14.4875,9.625,9.0,,,0.0,,,,20.007917034098213,,,,,,,,,,,,,,,,,,,,,,,,19.832393036169776,95.03129983378923,97.31217281512846 
 07/07  10:00:00,14.85,10.0,9.0,,,0.0,,,,20.140689488991857,,,,,,,,,,,,,,,,,,,,,,,,20.023608079413027,69.17275089428986,60.904705810134715 
 07/07  11:00:00,15.687500000000002,9.375,7.75,,,0.0,,,,20.623968566993526,,,,,,,,,,,,,,,,,,,,,,,,20.394746465552164,172.93291871494938,170.34131460963366 
 07/07  12:00:00,16.787499999999998,9.0,6.375,,,0.0,,,,20.95884551025062,,,,,,,,,,,,,,,,,,,,,,,,20.810002600694574,121.49497236974297,127.11820727598683 
 07/07  13:00:00,17.8875,8.375,4.75,,,0.0,,,,21.249911947362648,,,,,,,,,,,,,,,,,,,,,,,,21.11840348722385,107.60236870532347,106.79335172222815 
 07/07  14:00:00,18.425,7.375,3.375,,,0.0,,,,21.446733199540702,,,,,,,,,,,,,,,,,,,,,,,,21.382913225598745,67.75499709477201,76.33046563116852 
 07/07  15:00:00,18.625,6.375,3.0,,,0.0,,,,21.501754169477387,,,,,,,,,,,,,,,,,,,,,,,,21.505485021887125,22.36493978818175,27.046213936200132 
 07/07  16:00:00,18.824999999999996,5.375,2.375,,,0.0,,,,21.431519808234405,,,,,,,,,,,,,,,,,,,,,,,,21.512458001533183,-19.58783139923541,-13.558896756689244 
 07/07  17:00:00,18.212500000000002,5.625,3.25,,,0.0,,,,21.237198484111506,,,,,,,,,,,,,,,,,,,,,,,,21.393664299279767,-61.28921973907935,-57.5615454883706 
 07/07  18:00:00,17.1125,7.25,5.25,,,0.0,,,,20.989250050219958,,,,,,,,,,,,,,,,,,,,,,,,21.176432560070996,-98.24514985594728,-91.36660831392476 
 07/07  19:00:00,16.0125,8.625,7.25,,,0.0,,,,20.63189867328959,,,,,,,,,,,,,,,,,,,,,,,,20.81617893106643,-137.92868000989625,-140.85160262923637 
 07/07  20:00:00,15.6,9.0,8.0,,,0.0,,,,20.426330564555336,,,,,,,,,,,,,,,,,,,,,,,,20.53125513811709,-67.77165619465508,-74.56486952577919 
 07/07  21:00:00,15.6,9.0,7.375,,,0.0,,,,20.296909274107367,,,,,,,,,,,,,,,,,,,,,,,,20.380619854917207,-44.56082951842898,-45.73868203425543 
 07/07  22:00:00,15.6,9.0,7.0,,,0.0,,,,20.185114113833524,,,,,,,,,,,,,,,,,,,,,,,,20.263904483310753,-39.55708059231479,-40.00572193242191 
 07/07  23:00:00,15.349999999999998,9.0,7.625,,,0.0,,,,20.066670349423664,,,,,,,,,,,,,,,,,,,,,,,,20.150121141202078,-43.05856533556315,-42.21392910148393 
 07/07  24:00:00,14.95,9.625,8.625,0.0,1.,0.0,,,,19.940798161826137,20.292855325276992,19.18493012009883,0.9310235622485202,12.856711897325605,20.291032271601367,19.124811731544963,0.9164003197064453,12.530092599506391,20.193448846429423,17.523716574167697,0.8353952922194305,16.72531585089703,20.298170829410612,19.24277303954194,0.9108423214224858,16.658912518913073,20.420289833337858,20.424318466734963,0.8634203397059529,20.40352731924325,21.704575626577796,0.7161306626575934,19.08692554015292,20.026005199233065,-44.69412758854845,-44.75183288229489 
 07/08  01:00:00,14.55,10.0,9.625,,,0.0,,,,19.815788890704756,,,,,,,,,,,,,,,,,,,,,,,,19.901035385549868,-44.45432373712313,-44.504935452945475 
 07/08  02:00:00,14.274999999999999,10.0,10.0,,,0.0,,,,19.691505882253818,,,,,,,,,,,,,,,,,,,,,,,,19.776845669273204,-44.28801204720758,-44.3021780153936 
 07/08  03:00:00,14.1375,10.0,10.0,,,0.0,,,,19.569714509719265,,,,,,,,,,,,,,,,,,,,,,,,19.654040572759268,-43.269159782981575,-43.46076823025827 
 07/08  04:00:00,13.975,10.0,10.0,,,0.0,,,,19.445875872449278,,,,,,,,,,,,,,,,,,,,,,,,19.53193635340753,-44.512725156642006,-44.21546601808792 
 07/08  05:00:00,14.025,10.0,10.0,,,0.0,,,,19.339025535652706,,,,,,,,,,,,,,,,,,,,,,,,19.414675256485957,-36.43315653325544,-38.515031372436866 
 07/08  06:00:00,14.162499999999998,10.0,10.0,,,0.0,,,,19.281899029816813,,,,,,,,,,,,,,,,,,,,,,,,19.335970416023805,-19.185171514798892,-21.50444055098948 
